Sentiment,Time,Text,Cleaned Text,Label
negative,26/9/20,"Do not buy this product.  You will not be doing your infant any favors.  If at all possible, you should be breastfeeding.  (I know it's not always easy or convenient.)  If you can't then in my opinion the best formula is Earth's Best and even that is disappointing.  Basically, they dry cow's milk and remove all the natural nutrients then ""fortify"" with synthetic vitamins/minerals.  Pathetic.  Just buy whole organic milk, raw if possible.  There are recipes online to make it closer to human breast milk.  Sorry to be so matter of fact.  I'm losing patience for all these evil corporations capitalizing on the ""green"" movement.  OH and by the way the second ingredient in this garbage is sugar!!! Good way to start the diabetes/obesity while they're young!",buy product infant favor possible breastfeeding know always easy convenient opinion best formula earth best even disappoint basically dry cow milk remove natural nutrient fortify synthetic pathetic buy whole organic milk raw possible recipe online make close human breast milk sorry matter fact lose patience evil corporation capitalize green movement oh way second ingredient garbage sugar good way start young,0
negative,22/7/19,I have been searching for a natural lemonade drink mix that would actually taste good.  This is not one of them.  Did not like the the bitter taste of this drink mix. I can make my own fresh squeezed lemonade better than this stuff.  In the mean time I purchase Newmans Own ready made lemonade if I don't have the time to make my own lemonade.,search natural lemonade drink mix would actually taste good one like bitter taste drink mix make fresh squeeze lemonade well stuff mean time purchase newman ready make lemonade time make lemonade,0
negative,2/2/20,"I got a call from my mother-in-law last night thanking me for her birthday present I ordered here. She thanked me for the surprise and also had to comment how terrible they tasted. She asked me if it was supposed to be a joke on her. I said no and felt bad a 93 year old lady ate some bad jelly beans.<br /><br />Won't buy again,<br /><br />Steve Baker",get call last night thank birthday present order thanked surprise also comment terrible taste ask suppose joke say felt bad year old lady ate bad jelly bean buy steve baker,0
negative,23/5/20,Be careful if you have a chocolate allergy.  The last box I purchased has cocoa powder as the ingredient and the cones are brown.  I know previous boxes did not contain cocoa powder and were a normal cone color.  The distributor should market these as chocolate cones and not try to pass them off as something else.  Note:  Be especially leary since this seller doesn't list ingredients.,careful chocolate allergy last box purchase cocoa powder ingredient cone brown know previous box contain cocoa powder normal cone color distributor market chocolate cone try pas something else note especially leary since seller list ingredient,0
negative,22/11/20,"I ordered and got seeds.  Called, got a refund and reordered... got seeds.  I'll have to order the sprouted chia seed powder elsewhere. :)",order get seed call get refund reorder get seed order sprout chia seed powder elsewhere,0
negative,30/3/20,"Ugh, this stuff may be good for me but it's not appealing.  I mixed it in my oatmeal for a while, and it was fine that way (but sticky).  But I didn't notice any obvious effect and I've slacked off.",ugh stuff may good appeal mixed oatmeal fine way sticky notice obvious effect slack,0
negative,8/7/20,"I like Japanese soups and just love the similar products from San-J (also available from Amazon -- get those, they're 5-star!).<br /><br />This Miso-cup brand is terrible. I can't tell you more than this is just yicky. I wish there was a zero-star rating!<br /><br />I didn't finish the first cup even (but I'd already tried and re-tried another Miso-cup flavor and hated it). Therefore, I only used one envelope before giving away the rest. Oh, why did I stray from San-J? Actually, I thought it might be worth trying Miso-cup's different flavors to add variety to my afternoon broth experience. It was this flavor, in particular, that I was most interested in trying for variety. But now I know that ALL the Miso-cup brand are equally dreadful!!!<br /><br />I gave these and the other Miso-cup boxes to a Food Pantry BUT I told them first why to warn others it might not suit them. Get the San-J brand!!!",like japanese soup love similar product also available amazon get brand terrible tell yicky wish rating finish first cup even would already try another flavor hat therefore used one envelope give away rest oh stray actually think might worth try different flavor add variety afternoon broth experience flavor particular interested try variety know brand equally dreadful give box food pantry tell first warn others might suit get brand,0
negative,4/1/20,I did not enjoy this soup; I will try a different brand next time.,enjoy soup try different brand next time,0
negative,30/1/21,I was very disappointed with the quality of the coffee. I have purchased Blue Mountain coffee before from other places and it was always great. But this was totally unsatisfactory. It had a mildewed flavor to it like it had been stored for a long time in a warehouse that was damp or moldy. For the money I paid for it I was quite displeased and will NEVER buy from them again.,disappointed quality coffee purchase blue mountain coffee place always great totally unsatisfactory mildew flavor like store long time warehouse damp moldy money pay quite displeased never buy,0
negative,2/11/20,"My son had this Jablum roasted and ground coffee brought back from Jamaica and paid a lot for it.  I have drunk blue mountain for years when I can but this was shocking.  It tasted stale when you opened the bag and even worse when you drank it.  It was definitely off.  He bought 5 bags and every one we tried was the same.  I would never buy another.  We had bought another brand in a tin from Jamaica which was fine.  I think this is a con.  You get all the rubbish about it being tested in Jamaica, well I dont know who tests it but definitely not someone who likes good coffee.  I just dont understand how people say its any good. Maybe having paid so much for it its like the emperor's new clothes.",son jablum roast ground coffee bring back jamaica pay lot drunk blue mountain year shock taste stale open bag even bad drank definitely buy bag every one try would never buy another bought another brand tin jamaica fine think con get rubbish test jamaica well know test definitely someone like good coffee understand people say good maybe pay much like emperor new clothes,0
negative,17/10/20,"While in Jamaica, my wife and I drank Blue Mountain Coffer every day and loved it.  We even went on a bike tour of the Blue Mountains, and purchased some coffee.  It came in a plain clear plastic bag, and we could see the darkness of the roast.  We enjoyed that coffee.<br /><br />In Ocho Rios, we bought some bags of JABLUM.  You can't see the darkness of the roast, and all you can smell is the burlap bag.  When we opened it up, it was a very light roast, not much fragrance, and once brewed, the coffee tasted a lot like dirt.  We were very disappointed.",jamaica wife drink blue mountain coffer every day love even go bike tour blue mountain purchase coffee come plain clear plastic bag could see darkness roast enjoy coffee ocho rio buy bag jablum see darkness roast smell burlap bag open light roast much fragrance brew coffee taste lot like dirt disappoint,0
negative,22/7/19,"I recently ordered the 16 oz., 3 Pack.  When my FedEx order arrived on December 26, 2008 there were only two 16 oz. bags contained in my order.  I would like my missing 16 oz. bag to be sent to me or at least be refunded 1/3 of my $105 charged price.",recently order pack fedex order arrive december two oz bag contain order would like miss oz bag send least refunded charge price,0
negative,2/2/20,I don't get all the hype over this coffee. Not much of a head on it. Doesn't taste that great. What's the big whoop?,get hype coffee much head taste great big whoop,0
negative,4/10/20,"Not what I expected at all, there is no punch to these chips like I thought there would be. Not spicy or hot but rather just disgusting. The flavor is off and the after taste is god awful. I ate one corn chip and decided I did not care for them so I ate something else to get the flavor of poop out of my mouth, because that is what these chips taste like, and I can still taste these poo chips.  I will not be buying these chips again at all.  There blue corn chips are really great, but the so called red powder they put on these is just so off.",expect punch chip like thought would spicy hot rather disgust flavor taste god awful ate one corn chip decide care ate something else get flavor poop mouth chip taste like still taste poo chip buy chip blue corn chip really great call red powder put,0
negative,1/4/20,"I am giving these two stars because they did taste sorta good at first.  But like the other reviewer said they do smell funny and they left a bad taste in my mouth.  And they are very salty.  I only cooked them for 90 seconds, the bag was still expanding when I stopped it but they smelled burnt when they were done (they said to cook until it stopped expanding but thank goodness I didn't do that).  Nice idea but I don't think I will buy these again.",give two star taste sorta good first like reviewer say smell funny leave bad taste mouth salty cook second bag still expand stop smell burnt do say cook stop expand thank goodness nice idea think buy,0
negative,8/5/20,I was so excited to receive the product I immediately cooked a bag.  What a disappointment!!  The taste of the pork skins was there but it was buried by some spice that I didn't enjoy.. I couldn't finish the bag!  My dog wouldn't eat them either ans she eats everything - including brusell sprouts!  I have had microwave pork skins that were good but I don't remember the brand so I'll just have to do without,excited receive product immediately cook bag disappointment taste pork skin bury spice enjoy could finish bag dog would eat either ans eats everything include brusell sprout microwave pork skin good remember brand without,0
negative,18/6/20,A terrible product we follow the intructions and did not get the the pork rinds.  We only got pieces of pork skin,terrible product follow intructions get pork rind get piece pork skin,0
negative,20/8/20,"Too salty. But that was not even the worst of the problems. It has a weird texture (I cooked it perfectly) and tastes horrible. If you haven't eaten pork rinds before, please stay away. Even the worst popcorn tastes better.",salty even bad problem weird texture cook perfectly taste horrible eaten pork rinds please stay away even bad popcorn taste well,0
negative,1/6/21,was really dissappointed in product... too salty and poor flavor....Convenience is what makes product worth purchasing if you like pork rinds...,really dissappointed product salty poor flavor convenience make product worth purchasing like pork rind,0
negative,4/7/21,"Lowrey's has changed it's microwave pork rinds. I used to love them. The last order I received was put up in a generic paper container with really flimsy cellophane wrapping. There is no writing on the paper sack whatsoever. The taste is sub par as is the amount of rinds. As I said, I used to love the product. I will buy no more Lowrey's microwave pork rinds.",lowrey change microwave pork rind use love last order receive put generic paper container really flimsy cellophane wrap write paper sack whatsoever taste sub par amount rind say use love product buy lowrey microwave pork rind,0
negative,5/2/20,"Giving the other 17 bags of these to the local food shelf just seems too cruel, better to throw them away.<br /><br />I don't know what good the 'popping' does except make them sort of hot. They're too salty, have a hideous flavor, taste nothing like pork rinds. They don't even taste as good as _bad_ pork rinds. They're also loaded with chemicals I want to avoid (probably part of the source of the hideous flavor).",give bag local food shelf seem cruel well throw away know good except make sort hot salty hideous flavor taste nothing like pork rind even taste good pork rind also load chemical want avoid probably part source hideous flavor,0
negative,22/7/19,"I don't know if I got a bad batch or something, but I could'nt get these to cook right. I followed the instructions and after about two minutes, the bag stoped expanding. I opened it and found everything badly burnt. the next bag I waited about one and a half minutes. I opened it and found half the chips uncooked. I never could find a time that either left some uncooked or some burnt. (I shook the bags and scattered the chips inside them well before microwaving each time)",know get bad batch something get cook right follow instruction two minute bag stop expand open find everything badly burn next bag wait one half minute open found half chip uncooked never could find time either leave uncooked burnt shook bag scatter chip inside well microwaving time,0
negative,2/2/20,I have fond memories as a kid of going to the swap meet with my parents getting the biggest bag of pork rinds they had and pouring as much hot sauce on them as you could handle. Now that pork rinds can be considered a health snack I bought this box thinking I could have a decent snack every day. Well they pop up great in a large enough microwave. The issue is the seasoning. There is way way way too much salt in the seasoning and adding additional hot sauce makes the experience that much more unenjoyable.<br /><br />I now have these when I am pretty hungry and want to bring compact snack to a place where I know there will be a microwave but I will not be ordering these again once the box is finished.<br /><br />Oh and they aren't hot nor spicy. Just salty.,fond memory kid go swap meet parent get big bag pork rinds pour much hot sauce could handle pork rind consider health snack buy box thinking could decent snack every day well pop great large enough microwave issue season way way way much salt season add additional hot sauce make experience much unenjoyable pretty hungry want bring compact snack place know microwave order box finish oh hot spicy salty,0
negative,22/11/20,"They're ok I guess but each bag has about a pound of salt in it. You'll find yourself brushing away salt from each piece just for it to taste somewhat decent. Also, no matter what you set the timer on the microwave, you will have little burn/hardened pieces. So you're not even getting a whole lot out of one bag.",ok guess bag pound salt find brushing away salt piece taste somewhat decent also matter set timer microwave little piece even get whole lot one bag,0
negative,1/3/20,"I received my shipment today, and tried to microwave four bags using different time settings. Only one or two out of each bag microwave correctly. I even put the unpopped on a plate as someone suggested and nothing. I carefully followed directions for each bag. If I could rate this, a zero I would.",receive shipment today try microwave four bag use different time setting one two bag microwave correctly even put unpopped plate someone suggest nothing carefully follow direction bag could rate zero would,0
negative,23/11/20,"I tried these and wanted to like them, but just couldn't.  They did not seem to ""pop"" very well (a lot of wasted product in the bag) and they didn't taste very good.  I will not be buying these again.",try want like could seem pop well lot waste product bag taste good buying,0
negative,5/4/21,"I've bought this product many times and this time (11/10) they are old or defective.  The bags don't puff up and rinds are flat, stale & burn when cooked.  I've tried different time settings and in different microwaves.<br /><br />I'm very dissapointed as this is a product I've been ordering for years.  Guess I'll have to call them and complain.",buy product many time time old defective bag puff rinds flat stale burn cook tried different time setting different microwave dissapointed product order year guess call complain,0
negative,27/4/20,"Yuck, these do not taste good and they are quite tough. Better off buying the bags of rinds already prepaired.",yuck taste good quite tough well buying bags rind already prepaired,0
negative,8/3/21,too much MSG gives it a nasty salty after taste.  i basically gave them away.,much message give nasty salty taste basically give away,0
negative,30/1/20,OK but too Salty.  they should make a low sodium version.  The spicy is better.,ok salty make low sodium version spicy well,0
negative,22/7/19,"Could not get the bags to ""pop"" any edible pork rinds.  I tried several bags with no results.  I finally had to throw them out.  I was very dissapointed with this product.",could get bag pop edible pork rind try several bag result finally throw dissapointed product,0
negative,2/2/20,"I hated the flavor of this product, I ended up just giving it away at work who ended up giving it away to there friends.",hat flavor product end give away work end give away friend,0
negative,2/9/20,"Lowrey's Bacon Curls Pork Rinds: 1.75 ounce microwave bags are loaded with 350 milligrams of salt, Thats all I tasted, A pinch of salt would have been better.",lowrey bacon curl pork rinds ounce microwave bag load milligram salt taste pinch salt would better,0
negative,26/1/21,The bags catch fire in my microwave and that leaves most un-popped and extremely over-salted.  This product is inferior to other brands I have tried.,bag catch fire microwave leave extremely product inferior brand try,0
negative,9/1/21,"Not one member of my family, including me, like these extremely salty, much too strong a BQ taste to order more.  I purchased them on a recuring basis and i wish to cancel now.  I have received only one shipment. Cancel further shipments.  Not to our taste at all. These are Lowery pork rinds.",one member family include like extremely salty much strong bq taste order purchase recur basis wish cancel receive one shipment cancel shipment taste lowery pork rind,0
negative,30/7/21,The taste was a little off to me and like with microwave popcorn not all of the bacon skins developed. Some were still very hard on the ends and others not developed at all. I bought a box of these so I tried to perfect the technique several times with not much better outcomes. All in all I will stick with the ready to go variety offered by Frito Lay and Mission.,taste little like microwave popcorn bacon skin develop still hard end others develop buy box try perfect technique several time much well outcomes stick ready go variety offer frito lay mission,0
negative,30/10/20,The Lowrey's Microwave Pork rinds that I received was unacceptable.  I ordered 36 bags and the bags only popped 1/4 of the bag.  All rinds popped but for the amount of the money that I paid for them I could have gone to the store and bought a $2.00 bag already popped and gotten a full bag.  I feel that it should have popped at least half of the bag.  I understand that everyone is counting their pennies but I also think that the consumer should get something for their money.  I really enjoy this product but I probably will not order any more for this reason.,lowrey microwave pork rind receive unacceptable order bag bag pop bag rind pop amount money pay could go store bought bag already pop gotten full bag feel pop least half bag understand everyone counting penny also think consumer get something money really enjoy product probably order reason,0
negative,3/8/20,"A warning should be placed on the item description because this product contains Monosodium Glutamate (MSG), a dangerous excitotoxin which is problematic for many people. There is no indication in the item description that this is the case. I fully agree with another reviewer that this item also is so extremely salty that it cannot be consumed. The MSG also heightens the very salty taste. This item did puff up very nicely in the microwave, but it was inedible because of the saltiness and all 18 packages had to be thrown out. For that reason, I am surprised at the many excellent reviews of this product. Amazon.com gets an A+++ for their wonderful handling of this problem.",warn place item description product contain monosodium glutamate message dangerous excitotoxin problematic many people indication item description case fully agree another reviewer item also extremely salty consume message also heighten salty taste item puff nicely microwave inedible saltiness package throw reason surprise many excellent review product get wonderful handling problem,0
negative,29/1/21,"Horrible ""hemical"" taste.Extremely salty !!!!!!<br /><br />This was a complete waste of money,after the first bag I will have to throw the whole box away !!!!!!!!",horrible hemical salty complete waste money first bag throw whole box away,0
negative,24/10/21,"I tried to ""cook"" 6 different bags of these.  Only a fraction of product ""popped up"".  The ones that managed to pop tasted overly salty and had an unusual flavor.  Unfortunately, they were not returnable, so the rest will be going to the trash.  Waste of $$$.",tried cook different bag fraction product pop one manage pop taste overly salty unusual flavor unfortunately returnable rest go trash waste,0
negative,24/10/21,This is my first time and I can't eat them they are all small hard peaces with only a frw puffie ones. Is there something wrong with my batch? I can't eat them or they would break my teeth am I doing something wrong I only cook them 1 min.,first time eat small hard peace frw puffie one something wrong batch eat would break teeth something wrong cook min,0
negative,16/10/21,I was so excited when I heard about this product. I love pork rinds. But these have a nasty chemical smell and they really don't taste good at all. Don't waste your money. I actually threw the remaining 17 packages away. They REALLY SUCK!!!!,excite heard product love pork rinds nasty chemical smell really taste good waste money actually throw remain package away really suck,0
negative,24/10/21,This is a great idea but just like baking a cake...you can't do it in a midrowave.,great idea like bake cake midrowave,0
negative,25/9/21,"I heated these up in the microwave, and they do not microwave evenly. some will be burnt and hard as a rock when others will be just right. since you dont get very many in one bag, and since about 1/3 dont cook right, you barely get any pork rinds and throw the rest away. Maybe I am not cooking them right, but i followed the directions...",heat microwave microwave evenly burnt hard rock others right since get many one bag since cook right barely get pork rind throw rest away maybe cook right follow direction,0
negative,19/10/21,"I love Chuckles, so the temptation to buy some in bulk overtook my better judgement recently. I don't know why, but I was surprised to discover that each HUGE (""Movie Size"" box was mostly air and contained a small clear plastic wrapping with 8-10 pieces of candy in it. I AM old enough to have fallen for this. I ate them all quickly to quell my feelings of having been made an idiot out of yet again by air-filled boxed nothingness. Chuckles is a great and classic candy - But this packaging is quite deliberately deceptive and insulting. I would shop for other packages (at other sites) should the Chuckles-urge overtake me yet again.",love chuckle temptation buy bulk overtook well judgement recently know surprised discover huge movie size box mostly air contain small clear plastic wrapping piece candy old enough fall ate quickly quell feeling make idiot yet box nothingness chuckle great classic candy packaging quite deliberately deceptive insulting would shop package site overtake yet,0
negative,20/10/21,"Love this cereal, but I buy  a 35 oz box at Costco for $7,49 and sometimes am offered it with a $2 /box coupon. Its too high here",love cereal buy oz box costco sometimes offer coupon high,0
negative,19/10/21,"I bought this product to get rid of black ants in my house. It did not help at all. I even tried mixing it with sugar and placing it where the ants used to go, well they just don't go anywhere close to it, it really looks like it repels the ants, instead of attracting them. I have not found yet a product that work for my ants, except the spray that kills them instantly (but I cannot spray it in the kitchen, and I have ants all around the counter top, even if it is cleaned to perfection).",buy product get rid black ant house help even try mix sugar place ant use go well go anywhere close really look like repels ant instead attract find yet product work ant except spray kill instantly spray kitchen ant around counter top even clean perfection,0
negative,15/6/21,"This tin must have been sitting on the shelf for a decade; it was totally dried out when I opened it.  When treacle sponge pudding dries, it smells nasty and can't be reconstituted, even with water and some heat.<br /><br />Total waste of money.",tin must sit shelf decade totally dry opened treacle sponge pudding dry smell nasty reconstitute even water heat total waste money,0
negative,4/8/21,"For the price you pay and size of each cup (you can really only make the smallest size) you are getting taken with this purchase. Buy the traditional mix from any other company, you will get a better value, better taste and a richer texture. This snot a horrible mix, it tastes ok, but it is nothing more than a decent cup of chocolate flavored water. It has no thickness to it. Swiss Miss or any other grocery store hot chocolate beats it hands down.<br />All you are getting with this is convenience of using K-cups, which is not much of one to begin with.<br />Avoid it.",price pay size cup really make small size get take purchase buy traditional mix company get good value well taste rich texture snot horrible mix taste ok nothing decent cup chocolate flavor water thickness swiss miss grocery store hot chocolate beat hand get convenience use much one begin avoid,0
negative,4/8/21,"It is so watery and weak, I had to brew the smallest cup and then put in another pod to get a full cup of hot chocolate.  This makes the pods very expensive and not figure friendly.  Each pod is 60 calories, so a full cup would be 120.  Will not purchase anymore.",watery weak brew small cup put another pod get full cup hot chocolate make pod expensive figure friendly pod calorie full cup would purchase anymore,0
negative,18/7/21,"The hot chocolate has a weird flavor to it.  I will not be buying this product again, and will probably not consider any more green mountain products.",hot chocolate weird flavor buy product probably consider green mountain product,0
negative,18/10/21,I used the minimum cup size to try and maximize the chocolate taste.  This did not help but if you like a weak chocolate taste then you will like it.,use minimum cup size try maximize chocolate taste help like weak chocolate taste like,0
negative,15/6/21,I don't like this product at all.  Much tastier and cheaper to just use hot water and a packet of hot chocolate mix from Nestle or Swiss Miss.,like product much tasty cheap use hot water packet hot chocolate mix nestle swiss miss,0
negative,4/8/21,"This product would be better made with milk, which of course, then would not be for the Keurig machine. There are other brands I prefer.",product would better make milk course would keurig machine brand prefer,0
negative,8/6/21,This hot chocolate is pretty blah. Not very chocolatey and certainly not very strong. It's not the fault of the Keurig -- the Cafe Escapes Dark Chocolate is way better.,hot chocolate pretty blah chocolatey certainly strong fault keurig cafe escape dark chocolate way well,0
negative,15/6/21,"Of course the Keurig Green Mtn Hot Cocoa is the ultimate in convenience, but, frankly, the flavor is not so hot.  Best description is slightly chocolate-flavored cardboard.  Everything else about it is fine (consistency, ease of use), but G.M. should ramp up the flavor with way more chocolate.",course keurig green mtn hot cocoa ultimate convenience frankly flavor hot best description slightly cardboard everything else fine consistency ease use ramp flavor way chocolate,0
negative,4/8/21,"I recommend this instead for the same price: <a href=""http://www.amazon.com/gp/product/B000HD0PEQ"">Swiss Miss Hot Cocoa Mix, Milk Chocolate, 16-Count Envelopes (Pack of 8)</a><br /><br />This thing falls short, I found myself adding some milk or my non-dairy creamers to my cup of this to make it taste somewhat creamy.  It more or less tastes horrible otherwise.  After I hated it, I decided to make it with a cup of hot milk, I just decided to pour it into a hot cup of milk, and it tastes so much better.  In my opinion, they need to up the powdered milk in them, or the non-dairy creamer in them.  It would improve this product so greatly.<br /><br />They are thieves nonetheless, you usually get 10 envelopes of hot cocoa that tastes better than this in the supermarket for less than five bucks, buy two for less than ten, and still be spending less than what I spent with these.  I really thought I was buying quality, this is definitely not unless I use milk which is like cheating myself and spending extra money.  I've drank common hot cocoa from supermarket straight with water that tasted way better than this.<br /><br />AVOID!",recommend instead price swiss miss hot cocoa mix milk chocolate envelop pack thing fall short find add milk creamer cup make taste somewhat creamy less taste horrible otherwise hat decide make cup hot milk decide pour hot cup milk taste much good opinion need powder milk creamer would improve product greatly thieve nonetheless usually get envelope hot cocoa taste well supermarket less five buck buy two less ten still spend less spent really thought buying quality definitely unless use milk like cheat spending extra money drank common hot cocoa supermarket straight water taste way well avoid,0
negative,25/9/21,The hot chocolate is fine but the price here is crazy.  You can get the same thing on the Keurig site for under $15.,hot chocolate fine price crazy get thing keurig site,0
negative,19/10/21,"I had high hopes for the convenience of this product.  My daughter LOVES hot chocolate. This really was a total disappointment.  I threw these kcups out.  If you use the smallest setting on your Keurig, you get 3 oz of watery hot chocolate.  Larger settings are not drinkable.<br /><br />Save your money and get cocoa packets or a good tin of hot cocoa - and take advantage of the instant hot water the keurig provides.",high hope convenience product daughter love hot chocolate really total disappointment throw kcups use small set keurig get oz watery hot chocolate large setting drinkable save money get cocoa packet good tin hot cocoa take advantage instant hot water keurig provide,0
negative,4/9/21,I was expecting a bit better after reading other reviews. This is about the same as any other hot chocolate made with water. I prefer making it with milk as the flavor and texture is much better. Adding milk didn't help much. I guess Mom spoiled me (good).,expect bit well read review hot chocolate make water prefer make milk flavor texture much good add milk help much guess mom spoil good,0
negative,31/8/21,"This is some of the worst stuff I've ever tried to drink. It's even worse than that awful stuff that comes out of those machines where the cup drops down and fills it. I tried it on the various cup size settings with my Keurig machine and it just goes from bad to horrible when going from the larger size to the smallest.<br /><br />It's a complete waste of money.<br /><br />I just tried another brand that's similar and it's no good either. If you like chocolate water, buy these. If you have it in mind that you are buying ""Hot Chocolate"" with a milky or creamy flavor... that's not what this stuff is.<br /><br />Yuck!",bad stuff ever try drink even bad awful stuff come machine cup drop fill try various cup size setting keurig machine go bad horrible go large size small complete waste money try another brand similar good either like chocolate water buy mind buy hot chocolate milky creamy flavor stuff yuck,0
negative,9/10/21,"This time, forget ordering through Amazon.  You can get the same product, 24 K-Cups for $12.75 at Big Cat or for $14.80 at Keurig.  These prices are a rip off.",time forget order amazon get product big cat keurig price rip,0
negative,15/6/21,I used the small cup setting and even opened up the cap and scraped the excess mix out of the cup and it is still very weak tasting.,use small cup set even open cap scrap excess mix cup still weak taste,0
negative,4/8/21,"I LOVE Green Mountain coffee.  I use it all the time for my k cups.  I got a sample of the Green Mountain Hot Cocoa and thought it would be the best.  I actually threw it out.  I tried several times to drink it.  It tasted bitter and like chemicals.  I have tried samples of the other brands of hot cocoa and this by far was the worst.  I was so surprised because I adore their coffee.  I personally would not recommend this.  Maybe it is the soy I don't know.  It just tasted very, very odd.  I still would recommend their coffees though!  Just to be fair I did add chocolate redi whip.  But I add that to all of my hot cocoa and it always tastes good.",love green mountain coffee use time k cup get sample green mountain hot cocoa think would best actually threw try several time drink tasted bitter like chemical try sample brand hot cocoa far worst surprise adore coffee personally would recommend maybe soy know taste odd still would recommend coffee though fair add chocolate redi whip add hot cocoa always taste good,0
negative,15/6/21,"We fed this to our bulldog when she was a puppy, and at first she did wonderful. Then the corn and preservatives took their toll.... She was itching and had a chronic ear infection and her face had a terrible yeasty smell ALL the time. She licked her paws constantly and scratched her face raw on any surface she could find. Then she started vomiting. We HAD to change her food. Now she eats a fully carnivorous raw diet and is thriving! No more itching, no more ear infections, no more yeast, no more paw licking.",feed bulldog puppy first wonderful corn preservative take toll itch chronic ear infection face terrible yeasty smell time lick paw constantly scratch face raw surface could find started vomit change food eats fully carnivorous raw diet thrive itch ear infection yeast paw licking,0
negative,4/8/21,I wanted to give this product a try as the liquid honey crystallized in a few weeks during the winter months. This small 8 oz. packet does clump together a lot more than other sweeteners so there is less of an advantage over using honey in a jar and spooning out the crystallized honey.<br /><br />For the price I consider it a poor value. Taste is OK but nothing to rave about and not as good as with regular unprocessed honey.,want give product try liquid honey crystallize week winter month small oz packet clump together lot sweetener less advantage use honey jar spoon crystallized honey price consider poor value taste ok nothing rave good regular unprocessed honey,0
negative,15/6/21,"This is basically candy masquerading as a ""healthy"" snack. They taste good - because they have three different kinds of sugar in them! Blue Diamond  wants you to think that eating sugar is a healthy snack - c'mon!<br /><br />I purchased these thinking they were sweetened with stevia. Yeah, there's a miniscule amount of stevia (very last ingredient) - but sugars are the 2nd, 3rd, and 4th ingredient listed. These have corn maltodextrin - the worst thing there is on the glycemic index (can you say fat formation?). Now I'm stuck with 3 containers of this sugar snack.",basically candy masquerade healthy snack taste good three different kind sugar blue diamond want think eat sugar healthy snack purchase thinking sweetened stevia yeah miniscule amount stevia last ingredient sugar ingredient list corn maltodextrin bad thing glycemic index say fat formation stick container sugar snack,0
negative,4/8/21,"I purchased 2 other types of Blue Diamond almonds on the same day, and they were both around $11 for a pack of 3. T his one was only ONE 8 oz. container, and I assumed it was at least 2-3 containers since the cost was over $8.",purchase type blue diamond almond day around pack one one oz container assume least container since cost,0
negative,1/10/21,"The delivery was extremely quick, the packaging was fine, and if you suck off all the honey, the almonds even taste pretty good. but i for one do not like this flavor. Mind you, I could eat 3095826 honey roasted PEANUTS.",delivery extremely quick packaging fine suck honey almonds even taste pretty good one like flavor mind could eat honey roast peanut,0
negative,1/7/18,I would not recommend this oil.  It does not have a pleasant smell and does not purify the skin.  It's just like other oils I have bought from drug stores which were cheaper.,would recommend oil pleasant smell purify skin like oil buy drug store cheaper,0
negative,10/8/18,"I guess I'm in the minority, but I really didn't like these much. I was so excited for a cheesecake flavor when I saw it, but these were disappointing. The bars are super sickly sweet with a weird chemically fake vanilla-ish undertaste. Absolutely NO cheesecake or cream cheese type flavor and even the graham layer is just sweet without any real graham cracker taste. The overall texture is slightly gritty and gummy -- not at all creamy. Sizewise they are smallish, but pretty standard for any of the many 100 calorie-ish snack pack foods. Similar in price as most granola and snack bars, none of which are ever much of a good value. Overall, while they aren't inedible or anything, I would not buy these again and I don't even think I'll bother with the rest of the box.",guess minority really like much excite cheesecake flavor saw disappointing bar super sickly sweet weird chemically fake undertaste absolutely cheesecake cream cheese type flavor even graham layer sweet without real graham cracker taste overall texture slightly gritty gummy creamy sizewise smallish pretty standard many snack pack food similar price granola snack bar none ever much good value overall inedible anything would buy even think bother rest box,0
negative,1/7/18,"Ingredients on Deep River Snacks's website are: Potatoes, sunflower oil and/or corn oil, whey, sea salt, onion powder, sugar, garlic powder, torula yeast, dried parsley, maltodextrix, canola oil, soybean oil, rosemary extract and ""natural flavors"".<br /><br />False adversing much?",ingredient deep river snack website potato sunflower oil corn oil whey sea salt onion powder sugar garlic powder torula yeast dry parsley maltodextrix canola oil soybean oil rosemary extract natural flavor false adversing much,0
negative,10/8/18,"These chips are very spicy to say the least, my tongue burned too much to finish the small individual serving bag. They have an overpowering amount of some Asian spice, perhaps ginger, but it is way too strong and you are left with a very unpleasant taste. I bought 24 of the small size bags but could not bring myself to like the flavor, it all ended up in the trash.  This is definitely a chip that will appeal to only certain palates. I do like the sweet onion flavor of this brand but this Asian flavor was too much of a good thing!",chip spicy say least tongue burn much finish small individual serve bag overpower amount asian spice perhaps ginger way strong leave unpleasant taste buy small size bag could bring like flavor end trash definitely chip appeal certain palate like sweet onion flavor brand asian flavor much good thing,0
negative,13/9/18,The sweet Maui onion tastes like sour cream and onion.  I was hoping to get the delicious chips that I enjoyed in Maui.  Don't wast your time.,sweet maui onion taste like sour cream onion hop get delicious chip enjoy maui wast time,0
